2M08504639+1152167   4.374 M67
2M08504639+1152167   4.384 M67
2M08504964+1135089   2.718 M67
2M08504964+1135089   2.714 M67
2M08504964+1135089   2.720 M67
2M08504964+1135089   2.723 M67
2M08505923+1146129   4.005 M67
2M08510723+1153019   3.467 M67
2M08510839+1147121   3.286 M67
2M08510839+1147121   3.286 M67
2M08510839+1147121   3.280 M67
2M08511269+1152423   2.427 M67
2M08511269+1152423   2.426 M67
2M08511269+1152423   2.428 M67
2M08511269+1152423   2.423 M67
2M08511704+1150464   2.659 M67
2M08511704+1150464   2.658 M67
2M08511710+1148160   2.132 M67
2M08511710+1148160   2.131 M67
2M08511897+1158110   3.247 M67
2M08511897+1158110   3.243 M67
2M08511897+1158110   3.235 M67
2M08511897+1158110   3.244 M67
2M08512156+1146061   2.814 M67
2M08512156+1146061   2.816 M67
2M08512156+1146061   2.813 M67
2M08512156+1146061   2.815 M67
2M08512156+1146061   2.813 M67
2M08512280+1148016   2.407 M67
2M08512280+1148016   2.406 M67
2M08512618+1153520   2.424 M67
2M08512618+1153520   2.427 M67
2M08512618+1153520   2.421 M67
2M08512898+1150330   2.402 M67
2M08512898+1150330   2.406 M67
2M08512898+1150330   2.400 M67
2M08512990+1147168   1.770 M67
2M08513044+1148582   3.101 M67
2M08513577+1153347   3.214 M67
2M08513577+1153347   3.217 M67
2M08513577+1153347   3.208 M67
2M08513938+1151456   3.153 M67
2M08513938+1151456   3.154 M67
2M08513938+1151456   3.154 M67
2M08514234+1150076   2.921 M67
2M08514234+1150076   2.920 M67
2M08514234+1150076   2.919 M67
2M08514234+1150076   2.914 M67
2M08514235+1151230   2.716 M67
2M08514235+1151230   2.716 M67
2M08514235+1151230   2.718 M67
2M08514355+1144264   2.487 M67
2M08514355+1144264   2.484 M67
2M08514355+1144264   2.488 M67
2M08514388+1156425   2.425 M67
2M08514388+1156425   2.426 M67
2M08514388+1156425   2.422 M67
2M08514507+1147459   2.856 M67
2M08514507+1147459   2.858 M67
2M08514507+1147459   2.859 M67
2M08514507+1147459   2.852 M67
2M08515152+1107163   3.309 M67
2M08515611+1150147   3.489 M67
2M08515611+1150147   3.499 M67
2M08515611+1150147   3.494 M67
2M08515952+1155049   2.413 M67
2M08515952+1155049   2.417 M67
2M08515952+1155049   2.412 M67
2M08521097+1131491   2.510 M67
2M08521097+1131491   2.513 M67
2M08521656+1119380   2.007 M67
2M08521656+1119380   2.003 M67
2M08521856+1144263   2.413 M67
2M08521856+1144263   2.414 M67
2M08522003+1127362   3.359 M67
2M08522003+1127362   3.359 M67
2M08522003+1127362   3.359 M67
2M08522003+1127362   3.362 M67
2M08522636+1141277   3.334 M67
2M08522636+1141277   3.336 M67
2M08522636+1141277   3.334 M67
2M08522636+1141277   3.335 M67
2M08525625+1148539   3.333 M67
2M08525625+1148539   3.332 M67
2M08525625+1148539   3.323 M67
2M08525625+1148539   3.327 M67
2M08525625+1148539   3.329 M67
2M08534672+1123307   3.093 M67
2M08534672+1123307   3.086 M67
2M08534672+1123307   3.096 M67
2M08534672+1123307   3.093 M67
2M08534672+1123307   3.093 M67
2M19403684+4015172   3.004 N6819
2M19403684+4015172   3.007 N6819
2M19404803+4008085   2.307 N6819
2M19404803+4008085   2.308 N6819
2M19404965+4014313   2.609 N6819
2M19404965+4014313   2.609 N6819
2M19405020+4013109   2.540 N6819
2M19405020+4013109   2.535 N6819
2M19405601+4013395   2.992 N6819
2M19405601+4013395   2.998 N6819
2M19405704+4010068   2.567 N6819
2M19405797+4008174   2.485 N6819
2M19405797+4008174   2.484 N6819
2M19410524+4014042   2.542 N6819
2M19410622+4010532   2.956 N6819
2M19410622+4010532   2.956 N6819
2M19410858+4013299   2.510 N6819
2M19410858+4013299   2.508 N6819
2M19410926+4014436   2.535 N6819
2M19410991+4015495   2.447 N6819
2M19410994+4009056   3.108 N6819
2M19411224+4011338   2.538 N6819
2M19411279+4012238   2.537 N6819
2M19411319+4014567   1.590 N6819
2M19411319+4014567   1.587 N6819
2M19411345+4011561   2.537 N6819
2M19411355+4012205   2.526 N6819
2M19411355+4012205   2.528 N6819
2M19411367+4003382   2.671 N6819
2M19411367+4003382   2.671 N6819
2M19411476+4011008   2.484 N6819
2M19411476+4011008   2.487 N6819
2M19411564+4010105   2.565 N6819
2M19411631+4005508   2.541 N6819
2M19411631+4005508   2.551 N6819
2M19411705+4010517   1.426 N6819
2M19412133+4011572   2.526 N6819
2M19412136+4011002   2.444 N6819
2M19412147+4013573   2.517 N6819
2M19412147+4013573   2.514 N6819
2M19412176+4012111   2.465 N6819
2M19412222+4016442   2.507 N6819
2M19412222+4016442   2.506 N6819
2M19412245+4012033   2.568 N6819
2M19412369+4012355   1.737 N6819
2M19412386+4021444   2.533 N6819
2M19412386+4021444   2.533 N6819
2M19412658+4011418   1.975 N6819
2M19412707+4012283   2.198 N6819
2M19412707+4012283   2.199 N6819
2M19412915+4013040   2.538 N6819
2M19412942+4014199   2.498 N6819
2M19412953+4012210   2.495 N6819
2M19413027+4015218   2.457 N6819
2M19413027+4015218   2.461 N6819
2M19413031+4009005   1.456 N6819
2M19413330+4012349   2.461 N6819
2M19413330+4012349   2.460 N6819
2M19413439+4017482   1.518 N6819
2M19413444+4008462   2.544 N6819
2M19413444+4008462   2.545 N6819
2M19414427+4005527   2.383 N6819
2M19414427+4005527   2.381 N6819
2M19415064+4016010   3.067 N6819
2M19415064+4016010   3.068 N6819
2M19200957+3746128   2.394 N6791
2M19201973+3746549   2.430 N6791
2M19202354+3751229   2.353 N6791
2M19202447+3746139   2.495 N6791
2M19202480+3756370   2.393 N6791
2M19202556+3737404   2.387 N6791
2M19202870+3743169   2.628 N6791
2M19202870+3743169   2.624 N6791
2M19203005+3750191   2.363 N6791
2M19203274+3742021   2.625 N6791
2M19203485+3746298   2.324 N6791
2M19203519+3748579   1.587 N6791
2M19203585+3746520   2.440 N6791
2M19203784+3745249   2.623 N6791
2M19203922+3744372   2.505 N6791
2M19203934+3748048   2.188 N6791
2M19204102+3743025   2.750 N6791
2M19204197+3747541   2.377 N6791
2M19204228+3745548   2.375 N6791
2M19204273+3751073   2.358 N6791
2M19204356+3747019   2.268 N6791
2M19204356+3747019   2.267 N6791
2M19204367+3746416   2.396 N6791
2M19204485+3746215   1.793 N6791
2M19204517+3744339   2.419 N6791
2M19204532+3747179   2.377 N6791
2M19204557+3739509   2.381 N6791
2M19204570+3754354   2.391 N6791
2M19204624+3749105   2.612 N6791
2M19204676+3735490   2.686 N6791
2M19204965+3744077   2.381 N6791
2M19204971+3743426   0.728 N6791
2M19205038+3743335   3.308 N6791
2M19205243+3747152   2.863 N6791
2M19205247+3750154   2.336 N6791
2M19205259+3744281   1.780 N6791
2M19205287+3745331   2.370 N6791
2M19205338+3748282   1.589 N6791
2M19205368+3750236   2.383 N6791
2M19205499+3745410   2.674 N6791
2M19205530+3743152   2.158 N6791
2M19205629+3744334   2.392 N6791
2M19205770+3749012   2.690 N6791
2M19205784+3747067   2.753 N6791
2M19205874+3743130   2.378 N6791
2M19205874+3743130   2.378 N6791
2M19205958+3748108   2.724 N6791
2M19210052+3750188   2.349 N6791
2M19210086+3745339   2.314 N6791
2M19210086+3746396   2.360 N6791
2M19210094+3741101   2.656 N6791
2M19210417+3746226   2.855 N6791
2M19210426+3747187   1.752 N6791
2M19210483+3741036   2.385 N6791
2M19210604+3752049   2.682 N6791
2M19210629+3744596   2.355 N6791
2M19210807+3749084   2.764 N6791
2M19210841+3744550   2.824 N6791
2M19211007+3750008   2.543 N6791
2M19211164+3750483   2.769 N6791
2M19211300+3743005   2.682 N6791
2M19211542+3756528   2.009 N6791
2M19211606+3746462   0.690 N6791
2M19211725+3743187   2.492 N6791
2M19212437+3735402   2.313 N6791
2M19213390+3750202   1.152 N6791
2M19213635+3739445   2.304 N6791
2M19213694+3753445   2.382 N6791
2M19215783+3751162   2.391 N6791
